index,text,label,agreement,num_votes,sample_set
train_05_65,"“ We used to protest peacefully but it didn ’ t work , now we need to get out of this framework and tell them , we ’ re willing to try anything until you give us an answer. ” Police had issued several warnings through the evening and appeared to be gearing up for violent clashes , but had left the protesters largely unhindered in their efforts even as the group tore up the inside of the building .",1,1,2,train_05
train_05_66,Local TV footage showed police officers armed with non-lethal weaponry in other parts of the government complex as the protesters broke in .,0,0.5,2,train_05
train_05_67,"“ The movement at large is peaceful , but some young people are overwhelmed by a strong sense of helplessness and they ’ re emotionally charged. ” While a small splinter group was causing trouble at the legislature , 550,000 people marched peacefully through downtown Hong Kong without any scenes of violence or chaos .",0,1,2,train_05
train_05_68,"The organisers of that rally – the Civil Human Rights Front ( CHRF ) – issued a joint statement with democratic lawmakers placing the blame for the destruction at the legislative council squarely on Lam , saying she had “ ignored the demands of the people and pushed youngsters towards desperation ” .",1,0.5,2,train_05
train_05_69,"Lam called a rare press conference early on Tuesday to condemn the “ extremely violent ” storming of the legislature , which she described as “ heartbreaking and shocking ” .",1,1,2,train_05
train_05_70,"Speaking beside Lam , police chief Stephen Lo said : “ Protesters ’ violent acts have far exceeded the bottom line of peaceful expressions of demands. ” A joint statement from 41 pro-government lawmakers condemned what they described as “ extremely radical and violent acts ” , such as the occupying of roads and vandalism of the council building .",0,0.5,2,train_05
train_05_71,The rallies are the latest manifestation of growing fears that China is stamping down on the city ’ s freedoms and culture with the help of the finance hub ’ s pro-Beijing leaders .,1,0.5,2,train_05
train_05_72,"While the recent protests were initially sparked by Lam ’ s attempts to pass the proposed extradition legislation , the demonstrations have morphed into a wider movement against her administration and Beijing .",1,1,1,train_05
train_05_73,"The protesters have mostly been orderly , obeying traffic laws , cleaning up after themselves and allowing ambulances to pass even when tens of thousands are gathered .",0,0.5,2,train_05
train_05_74,"Up until midnight police were far more restrained with their use of force , having been criticised for their actions against protesters at a smaller protest on 12 June , when they fired 150 rounds of teargas and rubber bullets , and videos of police beating and pepper-spraying unarmed protesters circulated over the internet .",1,1,2,train_05
train_05_75,"In her speech , Lam referred to the protests , saying they had made her realise “ the need to grasp public sentiments accurately ” .",1,1,2,train_05
train_05_76,"A miner , who was not speaking English , showed Association of Mineworkers and Construction Union ( Amcu ) leader Joseph Mathunjwa areas where striking mine workers were shot by police .",0,0.5,2,train_05
train_05_77,Some reports since the event have suggested that several miners were shot dead among rocks a distance from where the police clashed with workers .,0,0.5,2,train_05
train_05_78,It turned a blind eye to the outburst of communal violence in Malda as the instigators and perpetrators didn ’ t belong to what is referred to as the ‘ majority community ’ .,1,1,2,train_05
train_05_79,None—who ‘ shoot from the lip and the hip ’ at the same time and come out both barrels blazing whenever the tattered ‘ secular fabric ’ appears ( to them ) endangered—had the courage to even whisper that this time it may have been the work of the ‘ lunatic fringe ’ of miscreants belonging to some other creed .,0,0.5,2,train_05
train_05_80,"If what happened in Malda was a trivial incident , why was so much trouble taken to keep the BJP and CPI(M) fact-finding team out from ‘ ground zero ’ ?",0,0.5,2,train_05
train_05_81,The burnt-down police station was repaired and given a fresh coat of paint overnight .,1,1,2,train_05
train_05_82,Terrorist attack on the Pathankot airbase exposed another chink in our media armour .,1,1,2,train_05
train_05_83,The Pathankot incident too exposed how far the malignant cancer of corruption has spread .,1,1,2,train_05
train_05_84,"95 Youth Arrested for Attack on Ambur cops 29th June 2015 06:08 AM VELLORE : As many as 95 youth have been arrested with the deadly attack on police personnel in Ambur Town on Saturday night which left 38 police personnel , including women , and a couple of civilians injured in connection with the death of Shameel Ahmed .",1,1,2,train_05
train_05_85,"The unruly mob turned violent and set two police jeeps , a mini-bus , four two-wheelers and a TASMAC outlet on fire .",1,1,2,train_05
train_05_86,The windshields of several government and private buses and an ambulance were damaged in the stone-pelting incident .,1,1,2,train_05
train_05_87,Some protestors also ransacked two private hospitals in the vicinity and attacked the Ambur Town Station .,0,1,2,train_05
train_05_88,"The protestors , however , split up into small groups and hid themselves on top of some houses in Nellikollai , Housing Board and Pudumannai areas and pelted stones indiscriminately at policemen .",0,0.5,2,train_05
train_05_89,"Police have arrested as many as 181 persons since the protests began and were taken to an undisclosed place for inquiry and released 86 persons , all under 18 years of age .",1,1,2,train_05
train_05_90,"As many as 38 police personnel , including women police , sustained injuries in the clash .",1,1,2,train_05
train_05_91,"Around 50 women protested and tried to surround the Tahsildar office in Ambur Town demanding the release of the persons arrested , claiming the persons arrested were innocents .",1,1,2,train_05
train_05_92,They withdrew the protest after the revenue and police officials assured them that they would release the persons not involved in the clash .,1,1,2,train_05
train_05_93,"Goldfields Limited would only reopen its number four shaft at the Beatrix mine in the Free State once it was assured of worker safety after two people were killed during a National Union of Mineworkers ( NUM ) meeting at the mine , Goldfields spokesman Willie Jacobsz said on Wednesday .",1,1,2,train_05
train_05_94,"Meanwhile , a `` high level '' meeting between NUM and Goldfields Limited was underway on Wednesday afternoon to discuss the incident .",1,1,2,train_05
train_05_95,"The number four shaft was closed on Tuesday night when violence erupted at a meeting attended by about 750 people , leading to the deaths .",1,1,2,train_05
train_05_96,Police said that they had clashed over the election of a new branch committee and the two were beaten to death with sticks and knobkerries .,1,1,2,train_05
train_05_97,"The main suspect in a series of parcel bombings in southern China was killed in one of the blasts , according to local police .",1,1,2,train_05
train_05_98,"According to state media reports , police said a 33 year-old quarry worker , Wei Yinyong , was responsible for the 18 bombs hidden in packages that exploded at a series of locations in the southern region of Guangxi on Wednesday and Thursday , killing 10 and injuring 51 .",1,1,2,train_05
train_05_99,"On Thursday , another explosion struck a residential area in the city of Liuzhou , a day after the first series of blasts at a number of locations including shopping malls , hospitals and government buildings .",0,1,2,train_05
train_05_100,"The explosions occurred as China gears up for the start of Golden Week , a seven-day national holiday , with millions of people travelling across the country and massing in public spaces .",0,0.5,2,train_05
train_05_101,"Suspicion and anger grow over activist 's death PUBLISHED : Tuesday , 11 January , 2011 , 12:00am The pair knelt shoulder to shoulder on the cold cement in front of about 30 fellow villagers in the Puqi county market square in Yueqing city , Zhejiang .",1,1,2,train_05
